section,token,section_count,overall_count
herbal,dariin,1,1
herbal,dario,1,1
herbal,darod,1,1
herbal,darodsf,1,1
herbal,darody,1,1
herbal,darom,1,3
herbal,daror,1,3
herbal,dary,9,24
herbal,das,3,5
herbal,dasady,1,1
herbal,dasam,1,1
herbal,dasar,1,1
herbal,dayty,1,1
herbal,dchaiin,3,5
herbal,dchain,1,1
herbal,dchal,1,2
herbal,dcham,1,1
herbal,dchar,3,4
herbal,dchchy,1,1
herbal,dchckhy,3,3
herbal,dchcthy,1,1
herbal,dchd,1,1
herbal,dchdaldy,1,1
herbal,dchdar,1,2
herbal,dchdy,3,8
herbal,dcheaiin,1,1
herbal,dcheckhey,1,1
herbal,dchedy,5,27
herbal,dcheeckhos,1,1
herbal,dcheecthey,1,1
herbal,dcheeey,1,1
herbal,dcheeky,1,1
herbal,dcheeol,1,1
herbal,dcheey,6,13
herbal,dchekcsdy,1,1
herbal,dcheo,2,7
herbal,dcheodaiin,1,1
herbal,dcheodain,1,1
herbal,dcheody,1,2
herbal,dcheoky,1,2
herbal,dcheol,1,8
herbal,dcheor,1,4
herbal,dcheos,1,2
herbal,dcheoteos,1,1
herbal,dchepain,1,1
herbal,dchey,10,18
herbal,dchir,1,1
herbal,dchm,1,1
herbal,dcho,5,5
herbal,dchod,1,1
herbal,dchodaiin,2,2
herbal,dchody,2,2
herbal,dchog,2,2
herbal,dchokchy,3,3
herbal,dchol,18,26
herbal,dcholdy,1,1
herbal,dchom,1,1
herbal,dchor,23,26
herbal,dchorol,1,1
herbal,dchos,2,3
herbal,dchoty,1,1
herbal,dchschy,1,1
herbal,dchsy,1,1
herbal,dchy,25,30
herbal,dchyd,1,1
herbal,dchydy,1,1
herbal,dchykey,1,1
herbal,dchytchy,1,1
herbal,dck,1,1
herbal,dcthy,1,1
herbal,dd,1,1
herbal,ddor,1,2
herbal,ddy,2,2
herbal,deaiin,1,1
herbal,ded,1,1
herbal,deeaiir,1,1
herbal,deeeese,1,1
herbal,deeeod,1,1
herbal,deees,1,1
herbal,deeey,1,1
herbal,deeocthey,1,1
herbal,deeol,1,1
herbal,deey,5,7
herbal,dein,1,1
herbal,deol,1,1
herbal,dey,1,1
herbal,diiiin,1,1
herbal,diiin,1,1
herbal,diil,1,1
herbal,dkarar,1,1
herbal,dkeeor,1,1
herbal,dkol,1,1
herbal,dksheey,1,1
herbal,dkshey,1,2
herbal,dkshy,1,1
herbal,dky,1,1
herbal,dl,4,20
herbal,dld,1,1
herbal,dlod,1,1
herbal,dlos,1,1
herbal,dls,1,1
herbal,dlssho,1,1
herbal,dly,1,2
herbal,dm,1,2
herbal,do,13,16
herbal,doaiin,1,3
herbal,doal,1,1
herbal,dochod,1,1
herbal,dockhy,1,1
herbal,doctho,1,1
herbal,dod,1,1
herbal,dodaiin,1,1
herbal,dodar,1,2
herbal,dodl,1,1
herbal,dody,4,7
herbal,dodyd,1,1
herbal,doeeeesm,1,1
herbal,doiiin,2,3
herbal,doiin,10,19
herbal,doiir,3,8
herbal,doiiram,1,1
herbal,doky,1,1
herbal,dol,48,117
herbal,dolar,1,2
herbal,dolchds,1,1
herbal,dolcheey,1,1
herbal,dolchey,1,2
herbal,dold,2,2
herbal,doldaiin,2,2
herbal,doldom,1,1
herbal,dolds,1,1
herbal,doldy,1,2
herbal,dolkain,1,1
herbal,dolkchy,1,1
herbal,dolo,1,1
herbal,dolody,1,1
herbal,dolr,1,1
herbal,dolsain,1,1
herbal,dolshy,1,1
herbal,dom,6,7
herbal,dor,43,74
herbal,dorain,1,1
herbal,dorchory,1,1
herbal,dorg,1,1
herbal,dorl,1,1
herbal,dorody,1,1
herbal,doroiin,2,2
herbal,dorshefy,1,1
herbal,dory,2,4
herbal,dotody,1,1
herbal,doty,1,1
herbal,dpchy,2,2
herbal,dr,1,1
herbal,ds,3,4
herbal,dscheey,1,1
herbal,dsh,1,2
herbal,dshcheal,1,1
herbal,dshdy,1,2
herbal,dshe,2,2
herbal,dshedy,7,36
herbal,dsheedy,1,4
herbal,dsheeor,1,1
herbal,dsheey,2,8
herbal,dsheog,1,1
herbal,dsheol,1,9
herbal,dsheor,2,3
herbal,dsheos,1,1
herbal,dshey,7,14
herbal,dsho,9,9
herbal,dshodar,1,1
herbal,dshody,1,2
herbal,dshol,2,5
herbal,dsholdy,1,1
herbal,dsholy,1,1
herbal,dshor,9,14
herbal,dshoy,1,1
herbal,dshy,7,8
herbal,dtchan,1,1
herbal,dteodoiin,1,1
herbal,dtoaiin,1,1
herbal,dy,141,271
herbal,dychear,1,1
herbal,dychedy,1,2
herbal,dychokchy,1,1
herbal,dydain,1,1
herbal,dydy,2,3
herbal,dydydy,2,2
herbal,dyeees,1,1
herbal,dyfchdy,1,1
herbal,dykaiin,2,3
herbal,dykaly,1,1
herbal,dykchy,2,2
herbal,dykedy,1,2
herbal,dykeedain,1,1
herbal,dykey,1,1
herbal,dyky,3,5
herbal,dyotyds,1,1
herbal,dypchy,1,1
herbal,dys,1,2
herbal,dytchdy,1,1
herbal,dytchor,1,1
herbal,dytchy,2,2
herbal,dytedy,1,2
herbal,dytory,1,1
herbal,dyty,1,2
herbal,dytydy,1,1
herbal,e,3,3
herbal,ear,1,2
herbal,eas,1,1
herbal,echedy,1,1
herbal,eear,1,1
herbal,eedy,4,6
herbal,eeecfhy,1,1
herbal,eeedy,3,8
herbal,eeeody,1,1
herbal,eeeoly,1,1
herbal,eeeos,1,1
herbal,eees,3,9
herbal,eeesaiin,1,1
herbal,een,1,1
herbal,eeor,3,4
herbal,ees,1,6
herbal,eey,1,5
herbal,ekaiin,1,1
herbal,ekchody,1,1
herbal,ekeey,1,1
herbal,ekokeey,1,1
herbal,ekshy,1,1
herbal,el,1,1
herbal,eol,1,2
herbal,epaiin,1,2
herbal,esechor,1,1
herbal,esedy,1,1
herbal,etaiin,1,1
herbal,etchal,1,1
herbal,etcheody,1,1
herbal,etedy,1,1
herbal,eteeda,1,1
herbal,eteor,1,1
herbal,etodaiin,1,1
herbal,etodaithey,1,1
herbal,etsees,1,1
herbal,ety,4,7
herbal,etyd,1,1
herbal,f,2,10
herbal,faiis,1,1
herbal,faimy,1,1
herbal,far,1,3
herbal,fardam,1,1
herbal,fchdy,1,4
herbal,fchecfhy,1,1
herbal,fchedy,2,11
herbal,fcheey,1,4
herbal,fcheodal,1,1
herbal,fcheody,1,2
herbal,fcheos,1,1
herbal,fcho,1,1
herbal,fchochor,1,1
herbal,fchodaiin,2,2
herbal,fchodees,1,1
herbal,fchoiin,1,1
herbal,fchokshy,1,1
herbal,fchol,3,3
herbal,fcholdy,2,2
herbal,fcholy,1,1
herbal,fchom,1,1
herbal,fchor,1,3
herbal,fchoy,1,1
herbal,fchs,1,1
herbal,fchy,1,1
herbal,fdykain,1,1
herbal,feedly,1,1
herbal,feeedy,1,1
herbal,foar,2,2
herbal,fochof,1,1
herbal,fochor,1,1
herbal,fodan,1,1
herbal,fol,1,3
herbal,folchol,1,1
herbal,fold,1,1
herbal,foldaiin,1,1
herbal,folor,1,1
herbal,folr,1,1
herbal,fsey,1,1
herbal,fshodchy,1,1
herbal,fshody,1,1
herbal,fsholom,1,1
herbal,fshor,1,1
herbal,g,8,11
herbal,gaiin,1,1
herbal,gal,1,1
herbal,geedy,1,1
herbal,haiin,1,1
herbal,hr,1,1
herbal,iiincheom,1,1
herbal,iir,1,2
herbal,ikheeos,1,1
herbal,k,2,14
herbal,ka,2,2
herbal,kaedy,1,1
herbal,kaiiidal,1,1
herbal,kaiiin,1,3
herbal,kaiim,1,1
herbal,kaiin,24,65
herbal,kain,7,48
herbal,kair,2,14
herbal,kal,5,23
herbal,kalchdy,1,1
herbal,kaldaiin,1,1
herbal,kaldy,2,4
herbal,kaly,1,2
herbal,kam,3,9
herbal,kan,1,3
herbal,kar,20,52
herbal,kara,1,1
herbal,karal,1,1
herbal,karar,1,2
herbal,kary,2,5
herbal,kas,1,4
herbal,kcck,1,1
herbal,kchaiin,3,3
herbal,kchain,1,1
herbal,kchal,1,1
herbal,kchaldy,1,1
herbal,kcham,1,1
herbal,kchar,2,2
herbal,kchdal,1,2
herbal,kchdy,14,20
herbal,kcheals,1,1
herbal,kcheat,1,1
herbal,kchedaiin,1,1
herbal,kchedy,3,22
herbal,kcheed,1,1
herbal,kcheedchdy,1,1
herbal,kcheey,3,5
herbal,kcheo,1,4
herbal,kcheodaiin,1,2
herbal,kcheol,4,5
herbal,kcheor,2,4
herbal,kchey,13,21
herbal,kcho,5,6
herbal,kchoan,1,1
herbal,kchoar,1,1
herbal,kchochaiin,1,1
herbal,kchod,3,3
herbal,kchodan,1,1
herbal,kchody,3,6
herbal,kchokchy,2,2
herbal,kchol,18,21
herbal,kcholy,1,1
herbal,kchom,1,2
herbal,kchor,18,20
herbal,kchorchor,1,1
herbal,kchorl,1,1
herbal,kchoror,1,1
herbal,kchos,3,3
herbal,kchoy,2,2
herbal,kchrrr,1,1
herbal,kchs,2,2
herbal,kchsy,1,1
herbal,kchy,27,30
herbal,kchydy,1,1
herbal,kdchody,1,1
herbal,kechdy,1,4
herbal,kechodshey,1,1
herbal,kechy,2,4
herbal,ked,1,1
herbal,kedaiiin,1,1
herbal,kedair,1,1
herbal,kedaleey,1,1
herbal,kedar,1,3
herbal,kedy,13,44
herbal,keeaiin,1,1
herbal,keechy,1,3
herbal,keedal,1,3
herbal,keedey,1,1
herbal,keedy,8,53
herbal,keeees,1,1
herbal,keeeol,1,2
herbal,keees,1,1
herbal,keeey,5,11
herbal,keem,1,1
herbal,keeo,2,9
herbal,keeod,1,2
herbal,keeodol,1,1
herbal,keeol,3,13
herbal,keeor,3,8
herbal,keeos,2,4
herbal,keerodal,1,1
herbal,keesy,1,1
herbal,keey,13,45
herbal,keeyfar,1,1
herbal,keo,2,4
herbal,keocthy,1,1
herbal,keodaiin,2,2
herbal,keodam,1,1
herbal,keodar,1,2
herbal,keody,10,22
herbal,keoky,1,1
herbal,keol,10,20
herbal,keolchey,1,1
herbal,keor,5,10
herbal,keos,1,1
herbal,keoy,1,2
herbal,keshdy,1,1
herbal,key,3,13
herbal,koaiin,2,3
herbal,koair,1,1
herbal,koar,1,1
herbal,kocheor,1,1
herbal,kochky,1,1
herbal,kod,1,2
herbal,kodaiin,1,3
herbal,kodain,1,1
herbal,kodal,1,1
herbal,kodalchy,1,1
herbal,kodam,1,1
herbal,koddy,1,1
herbal,kodl,1,1
herbal,kodshol,1,1
herbal,kody,3,7
herbal,koees,1,1
herbal,koiin,3,5
herbal,kokaiin,1,2
herbal,koky,1,1
herbal,kol,21,37
herbal,koldaky,1,1
herbal,koldal,1,2
herbal,koldy,3,7
herbal,kolotam,1,1
herbal,kolschees,1,1
herbal,kolsho,1,1
herbal,koltoldy,1,1
herbal,koly,2,3
herbal,kolyky,1,1
herbal,kom,2,2
herbal,komdy,1,1
herbal,kooiin,2,2
herbal,kor,15,26
herbal,koraiin,2,2
herbal,korare,1,1
herbal,korary,1,1
herbal,kos,2,3
herbal,koshet,1,1
herbal,kotchody,1,1
herbal,kotody,1,1
herbal,kschdy,1,1
herbal,ksh,1,1
herbal,kshaiin,1,1
herbal,kshardy,1,1
herbal,kshdor,1,1
herbal,kshdy,2,5
herbal,kshed,1,2
herbal,kshedy,2,6
herbal,ksheey,1,2
herbal,ksheo,4,4
herbal,ksheodal,1,1
herbal,ksheodl,1,1
herbal,ksheody,2,5
herbal,ksheol,1,2
herbal,kshes,1,1
herbal,kshey,3,6
herbal,ksho,8,8
herbal,kshodaiin,1,1
herbal,kshody,3,4
herbal,kshol,3,3
herbal,ksholochey,1,1
herbal,kshor,2,2
herbal,kshotol,1,1
herbal,kshy,4,5
herbal,ksor,1,1
herbal,ky,15,25
herbal,kydain,1,1
herbal,kydainy,1,1
herbal,kyty,1,1
herbal,l,11,59
herbal,laiin,1,13
herbal,lain,1,5
herbal,laldan,1,1
herbal,lch,1,3
herbal,lchaiin,1,1
herbal,lchal,1,6
herbal,lchar,1,3
herbal,lchdal,1,2
herbal,lchdy,2,18
herbal,lchedy,3,119
herbal,lchey,3,45
herbal,lchoar,1,1
herbal,lchody,1,3
herbal,lchol,1,4
herbal,lchor,2,6
herbal,ldals,1,1
herbal,ldar,2,5
herbal,ldy,7,25
herbal,lfchdy,1,1
herbal,lk,1,1
herbal,lkaldy,1,1
herbal,lkedy,3,29
herbal,lkeedy,2,41
herbal,lkeeody,1,6
herbal,lkeey,2,41
herbal,lkeo,1,3
herbal,lkeol,1,5
herbal,lkody,1,1
herbal,lkol,1,5
herbal,lo,1,16
herbal,lochey,1,1
herbal,lodaiin,2,3
herbal,lodaly,1,1
herbal,lody,1,3
herbal,loeees,1,2
herbal,loees,1,1
herbal,loiin,1,4
herbal,lokaiin,1,1
herbal,lokar,1,1
herbal,lol,4,44
herbal,lolchor,1,1
herbal,loldy,1,2
herbal,lolkeol,1,1
herbal,lor,5,43
herbal,lory,1,2
herbal,los,2,5
herbal,lotal,1,1
herbal,lpychol,1,1
herbal,lr,2,12
herbal,ls,2,10
herbal,lseeey,1,1
herbal,lshaiir,1,1
herbal,lshed,1,3
herbal,lshedy,1,42
herbal,lshee,1,1
herbal,lsheody,1,3
herbal,lsho,1,2
herbal,lshy,2,3
herbal,ltchey,1,1
herbal,ly,3,14
herbal,m,6,11
herbal,mar,1,1
herbal,mol,1,1
herbal,n,3,5
herbal,o,32,91
herbal,oaiin,12,26
herbal,oaiir,2,4
herbal,oain,3,11
herbal,oair,1,3
herbal,oal,1,3
herbal,oaldary,1,1
herbal,oaorar,1,1
herbal,oar,3,16
herbal,oc,1,1
herbal,ochaiin,1,1
herbal,ochdy,1,1
herbal,ochedy,1,8
herbal,ocheeky,1,1
herbal,ocheodaiin,1,1
herbal,ochepchody,1,1
herbal,ochey,3,8
herbal,ochkchar,1,1
herbal,ocho,3,3
herbal,ochoaiin,1,1
herbal,ochockhy,1,1
herbal,ochody,1,2
herbal,ochoiky,1,1
herbal,ochokeey,1,1
herbal,ochol,3,5
herbal,ocholdy,1,1
herbal,ocholshod,1,1
herbal,ocholy,1,1
herbal,ochor,5,6
herbal,ochy,3,5
herbal,ockh,1,1
herbal,ockhedy,2,6
herbal,ockhody,1,2
herbal,ockhoees,1,1
herbal,ockhol,1,1
herbal,ockhor,1,1
herbal,ockhy,4,13
herbal,ocphal,1,1
herbal,ocpheo,1,1
herbal,ocphoraiin,1,1
herbal,ocphy,1,3
herbal,oct,1,1
herbal,octhain,1,1
herbal,octham,1,1
herbal,octhede,1,1
herbal,octheody,1,2
herbal,octhey,2,6
herbal,octhodaly,1,1
herbal,octhody,2,4
herbal,octhol,1,1
herbal,octhos,1,2
herbal,octhy,3,10
herbal,od,5,6
herbal,odaiiily,1,1
herbal,odaiiin,1,4
herbal,odaiil,1,1
herbal,odaiim,1,1
herbal,odaiin,24,61
herbal,odaiir,2,2
herbal,odain,6,18
herbal,odair,1,5
herbal,odal,5,13
herbal,odaldy,1,1
herbal,odaly,1,2
herbal,odam,4,6
herbal,odan,2,2
herbal,odar,6,24
herbal,odchaiin,1,1
herbal,odchees,1,1
herbal,odchy,1,1
herbal,odeedy,1,2
herbal,odeeeeodl,1,1
herbal,odeey,1,2
herbal,odl,1,4
herbal,odol,2,2
herbal,odor,4,7
herbal,ods,1,1
herbal,odshe,1,1
herbal,ody,23,47
herbal,odyd,1,1
herbal,oedaiin,1,1
herbal,oeear,1,3
herbal,oeeed,1,1
herbal,oeeees,1,1
herbal,oeeen,1,1
herbal,oeeeos,2,2
herbal,oeees,4,9
herbal,oeeesoy,1,1
herbal,oeeey,2,4
herbal,oeeo,1,3
herbal,oeeockhy,1,1
herbal,oees,4,9
herbal,oeesody,1,1
herbal,oeesordy,1,1
herbal,oeey,1,6
herbal,oekaiin,1,3
herbal,oekar,1,1
herbal,oekeey,1,1
herbal,oekor,1,1
herbal,oekshy,1,1
herbal,oeor,1,2
herbal,oepchksheey,1,1
herbal,oepchol,1,2
herbal,oes,1,1
herbal,oesearees,1,1
herbal,ofaiin,2,6
herbal,ofair,1,1
herbal,ofar,2,4
herbal,ofchar,2,2
herbal,ofchdy,3,5
herbal,ofchedol,1,1
herbal,ofcheefar,1,1
herbal,ofchey,2,5
herbal,ofchol,1,1
herbal,ofchor,1,2
herbal,ofchory,1,1
herbal,ofchoshy,1,1
herbal,ofchtar,1,1
herbal,ofchy,3,3
herbal,oforam,1,1
herbal,ofseod,1,1
herbal,ofy,1,2
herbal,ofychey,1,1
herbal,oheekar,1,1
herbal,oifhedy,1,1
herbal,oiiin,2,11
herbal,oiin,6,35
herbal,oiir,1,3
herbal,oin,1,5
herbal,oir,1,2
herbal,ok,3,8
herbal,oka,1,1
herbal,okachey,1,1
herbal,okad,1,1
herbal,okadaiin,1,1
herbal,okag,1,1
herbal,okai,1,2
herbal,okaiifchody,1,1
herbal,okaiikhal,1,1
herbal,okaiin,60,212
herbal,okaiir,2,6
herbal,okain,18,144
herbal,okair,6,22
herbal,okal,40,138
herbal,okalcheg,1,1
herbal,okald,1,1
herbal,okaldy,4,9
herbal,okalshdy,1,1
herbal,okaly,4,24
herbal,okam,14,26
herbal,okaor,1,1
herbal,okar,34,129
herbal,okaraiin,1,2
herbal,okardy,1,2
herbal,okary,4,11
herbal,okas,1,2
herbal,okasor,1,1
herbal,okchafdy,1,1
herbal,okchaiin,1,2
herbal,okchain,1,1
herbal,okchal,3,3
herbal,okchan,2,2
herbal,okchar,3,4
herbal,okchd,2,6
herbal,okchdal,1,2
herbal,okchdy,6,21
herbal,okche,1,1
herbal,okchedy,2,25
herbal,okcheey,3,7
herbal,okcheod,1,1
herbal,okcheody,1,3
herbal,okcheol,1,1
herbal,okcheor,1,2
herbal,okchesy,1,1
herbal,okchey,13,32
herbal,okcho,4,9
herbal,okchochor,1,1
herbal,okchod,1,2
herbal,okchodeey,1,1
herbal,okchodshy,1,1
herbal,okchody,2,3
herbal,okchokol,1,1
herbal,okchokshy,1,1
herbal,okchol,8,15
herbal,okchom,2,2
herbal,okchop,1,1
herbal,okchor,14,20
herbal,okchy,19,39
herbal,okeaiin,1,2
herbal,okeal,2,12
herbal,okeam,1,2
herbal,okear,2,7
herbal,okechdy,1,4
herbal,okechod,1,1
herbal,okechoked,1,1
herbal,oked,2,2
herbal,okedal,1,7
herbal,okedam,1,3
herbal,okedar,1,6
herbal,okedody,1,1
herbal,okedor,1,3
herbal,okedy,26,118
herbal,okedyd,1,1
herbal,okedyted,1,1
herbal,okeeaiin,1,1
herbal,okeedchs,1,1
herbal,okeedy,15,105
herbal,okeeey,4,27
herbal,okeeo,1,15
herbal,okeeodaiin,1,2
herbal,okeeody,2,16
herbal,okeeol,2,18
herbal,okeeom,1,3
herbal,okeeor,2,14
herbal,okeeos,2,6
herbal,okeer,1,1
herbal,okees,2,16
herbal,okeesy,1,1
herbal,okeey,15,176
herbal,okehdy,1,1
herbal,okeo,2,14
herbal,okeoaiin,1,1
herbal,okeoam,1,1
herbal,okeod,1,6
herbal,okeodaiin,1,2
herbal,okeodof,1,1
herbal,okeody,9,37
herbal,okeokear,1,1
herbal,okeol,9,66
herbal,okeom,3,6
herbal,okeor,6,22
herbal,okeos,1,14
herbal,okeoschso,1,1
herbal,okes,2,3
herbal,okeshy,1,3
herbal,okey,11,64
herbal,oko,3,8
herbal,okod,2,3
herbal,okodaiin,1,2
herbal,okodar,1,1
herbal,okody,3,16
herbal,okoeos,1,1
herbal,okoiin,4,9
herbal,okokchal,1,1
herbal,okokchodm,1,1
herbal,okokom,1,1
herbal,okol,27,83
herbal,okolchy,1,3
herbal,okoldm,1,1
herbal,okoldy,1,8
herbal,okolor,2,2
herbal,okoly,1,5
herbal,okom,5,7
herbal,okor,16,34
herbal,okorory,1,1
herbal,okos,2,8
herbal,okoy,4,4
herbal,okseey,1,1
herbal,okshal,1,1
herbal,okshedy,1,3
herbal,oksheo,1,1
herbal,okshes,1,1
herbal,okshey,1,9
herbal,oksho,3,4
herbal,okshodeeen,1,1
herbal,okshody,1,1
herbal,okshol,1,1
herbal,oksholshol,1,1
herbal,okshor,1,2
herbal,okshy,7,10
herbal,oky,54,102
herbal,okytaiin,1,1
herbal,ol,93,539
herbal,olaen,1,1
herbal,olaiin,10,52
herbal,olaiior,1,1
herbal,olaiir,2,3
herbal,olald,1,1
herbal,olals,1,1
herbal,olam,1,6
herbal,olar,2,11
herbal,olcfholy,1,1
herbal,olcha,1,1
herbal,olchad,1,1
herbal,olchar,1,2
herbal,olchckhy,1,1
herbal,olchdaiin,2,2
herbal,olchdy,2,8
herbal,olchedy,1,38
herbal,olcheety,1,1
herbal,olcheey,4,13
herbal,olchef,1,1
herbal,olcheky,1,1
herbal,olcheol,2,8
herbal,olchey,4,29
herbal,olchod,1,1
herbal,olchoiin,1,1
herbal,olchsy,1,1
herbal,olchy,2,8
herbal,olcphy,1,2
herbal,olct,1,1
herbal,old,3,3
herbal,oldaiin,5,9
herbal,oldaim,1,1
herbal,oldal,1,3
herbal,oldam,4,6
herbal,oldar,4,6
herbal,oldckhy,1,1
herbal,oldor,2,2
herbal,oldy,7,28
herbal,oleees,1,2
herbal,oleeol,1,2
herbal,olfchedy,2,4
herbal,olfchor,1,1
herbal,olk,1,1
herbal,olkady,1,1
herbal,olkaiin,5,31
herbal,olkain,3,33
herbal,olkais,1,1
herbal,olkam,1,9
herbal,olkardam,1,1
herbal,olkchdy,2,4
herbal,olkchedy,1,6
herbal,olkchey,1,4
herbal,olkedaiin,1,2
herbal,olkedy,1,27
herbal,olkeechy,1,3
herbal,olkeedy,2,42
herbal,olkeeo,1,4
herbal,olkeeody,1,7
herbal,olkees,1,3
herbal,olkeey,1,40
herbal,olkeody,2,2
herbal,olkey,1,12
