token,overall_share,line_initial_share,line_medial_share,line_final_share,single_token_line_share
sheolkeedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheolkeey,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
sheolo,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
sheolol,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
sheolor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheols,7.90159875681513e-05,0.0,7.050943063634761e-05,0.00022753128555176336,0.0
sheolshody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheoltey,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
sheoly,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
sheom,0.00010535465009086838,0.0,0.00010576414595452142,0.00022753128555176336,0.0
sheoody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheoor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheopchy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheor,0.0013432717886585719,0.0011376564277588168,0.001621716904635995,0.0,0.0
sheos,0.00044775726288619064,0.0,0.0005640754450907809,0.00022753128555176336,0.0
sheosaiin,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
sheosam,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
sheot,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
sheotain,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheotal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheotam,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheotchedy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
sheoteoly,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheoty,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheoy,0.00010535465009086838,0.00022753128555176336,0.00010576414595452142,0.0,0.0
shep,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shepchdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shepchedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shepchol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shepchy,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
shepdaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shepy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheqokam,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
sher,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
shes,0.00034240261279532225,0.0,0.00042305658381808567,0.00022753128555176336,0.0
shese,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
shesed,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shesee,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheseky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheshdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheshy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shet,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shetam,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shetar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shetch,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shetcheodchs,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
shetchy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
sheteal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shetey,0.00010535465009086838,0.0,0.00014101886127269522,0.0,0.0
shets,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shetshdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shetsho,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shety,0.00023704796270445386,0.0,0.00028203772254539045,0.00022753128555176336,0.0
shey,0.007453841493928939,0.0013651877133105802,0.009307244843997885,0.0029579067121729237,0.0
sheycthy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheyk,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheykaiiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheykal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheyky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheyr,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
sheysy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sheytchdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shfy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shfydaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shka,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shkaiin,0.00010535465009086838,0.0,0.00014101886127269522,0.0,0.0
shkain,7.90159875681513e-05,0.0,7.050943063634761e-05,0.00022753128555176336,0.0
shkair,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shkakeedy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shkal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shkar,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shkchedy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shkchey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shkchody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shkchor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shkchy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shkeal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shkechy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shkeedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shkeeo,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
shkeey,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
shkeody,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shkeol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shkeor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shkey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shkhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shko,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shkol,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shkshy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shky,0.00034240261279532225,0.00022753128555176336,0.00031729243786356425,0.0006825938566552901,0.0
shl,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
shlches,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shld,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shldy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
sho,0.0034240261279532224,0.007508532423208191,0.003419707385862859,0.0,0.0
shoaiin,0.00010535465009086838,0.0,0.00014101886127269522,0.0,0.0
shoaldy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoar,7.90159875681513e-05,0.0004550625711035267,3.5254715318173806e-05,0.0,0.0
shocfhey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shocfhy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shocho,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
shochol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shochy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
shockhchy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shockhey,7.90159875681513e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0012315270935960591
shockhhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shockho,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shockhol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shockhsy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shockhy,0.0001316933126135855,0.00022753128555176336,0.00014101886127269522,0.0,0.0
shocphedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shocphhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shocphor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shocthey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shocthhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shocthody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shocthol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shocthy,0.0003160639502726052,0.0004550625711035267,0.00035254715318173806,0.0,0.0
shod,0.00028972528774988805,0.0004550625711035267,0.00031729243786356425,0.0,0.0
shoda,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shodaiin,0.0006057892380224932,0.0011376564277588168,0.0004935660144544333,0.0009101251422070534,0.0
shodaim,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shodain,0.0001316933126135855,0.00022753128555176336,0.00014101886127269522,0.0,0.0
shodal,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
shodam,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
shodan,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shodary,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shodody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shodol,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
shodor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shodshey,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
shody,0.0014486264387494404,0.0011376564277588168,0.0014101886127269522,0.0022753128555176336,0.0
shodypshey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoeey,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
shoefcheey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoefy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoekar,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shoekeal,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
shoekey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoeky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoeor,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
shoety,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shofol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shofom,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shofshedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoifhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoiin,0.0001580319751363026,0.0006825938566552901,0.00010576414595452142,0.0,0.0
shoikhy,0.00010535465009086838,0.00022753128555176336,0.00010576414595452142,0.0,0.0
shoin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shok,0.0001316933126135855,0.00022753128555176336,0.00014101886127269522,0.0,0.0
shokaiin,7.90159875681513e-05,0.00022753128555176336,7.050943063634761e-05,0.0,0.0
shokaiir,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shokain,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shokal,0.00010535465009086838,0.0,0.00014101886127269522,0.0,0.0
shokalol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shokar,7.90159875681513e-05,0.00022753128555176336,7.050943063634761e-05,0.0,0.0
shokche,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shokcheey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shokchey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shokchy,0.00023704796270445386,0.00022753128555176336,0.00024678300722721664,0.00022753128555176336,0.0
shokeedar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shokeeey,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
shokeeol,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
shokeesy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shokeey,7.90159875681513e-05,0.00022753128555176336,7.050943063634761e-05,0.0,0.0
shokeolls,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shokeshy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
shokey,0.0001316933126135855,0.0,0.00014101886127269522,0.00022753128555176336,0.0
shoko,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shokocfhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shokog,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shokol,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
shokor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shokshdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shokshor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoky,0.00021070930018173676,0.0,0.00028203772254539045,0.0,0.0
shokyd,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shol,0.004925329891748097,0.0038680318543799774,0.005852282742816852,0.0009101251422070534,0.0
sholaiin,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
sholalam,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
sholar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholdaiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
sholdy,0.00021070930018173676,0.0,0.00017627357659086903,0.0006825938566552901,0.0
sholeey,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
sholfaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholfchor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholfosdaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholkair,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholkal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholkar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholkeechy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholkeedy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
sholkshy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholo,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
sholoiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shols,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholschey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholshdy,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
sholteol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sholy,0.00010535465009086838,0.0,0.00010576414595452142,0.00022753128555176336,0.0
shom,0.00010535465009086838,0.0,0.00014101886127269522,0.0,0.0
shoo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shopchey,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shopcho,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shopchy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shopolchedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoqoky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shor,0.0025548502647035586,0.004323094425483504,0.0026088489335448616,0.0009101251422070534,0.0
shoral,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shorchdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shorchey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shordy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shorkchy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shorodo,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
shorody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shorpchor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shorqoy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shory,0.0001580319751363026,0.0,7.050943063634761e-05,0.0009101251422070534,0.0
shorydar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shos,0.000263386625227171,0.0009101251422070534,0.00021152829190904283,0.0,0.0
shosaiin,0.0001316933126135855,0.00022753128555176336,0.00014101886127269522,0.0,0.0
shoshy,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
shot,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
shotaiin,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shotchdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shotchey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shotcho,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shotchot,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
shotchy,7.90159875681513e-05,0.0004550625711035267,3.5254715318173806e-05,0.0,0.0
shotedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoteeody,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shoteo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoteol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shotey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoto,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shotokody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shotol,7.90159875681513e-05,0.00022753128555176336,7.050943063634761e-05,0.0,0.0
shotoly,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shotshy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoty,0.00021070930018173676,0.0,0.00024678300722721664,0.00022753128555176336,0.0
shoy,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
shoyfar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shoyty,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shr,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shs,0.0001316933126135855,0.0,0.00014101886127269522,0.00022753128555176336,0.0
shsdy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shseor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shses,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shshdar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shshes,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shshy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shsky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shso,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shsopam,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shsy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shtaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shtal,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
shtar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shtchy,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
shteody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shtey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shtol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shtor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shtshy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shty,0.00010535465009086838,0.0,7.050943063634761e-05,0.0004550625711035267,0.0
shx,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shxam,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
shy,0.0028182368899307294,0.0009101251422070534,0.0031729243786356425,0.0029579067121729237,0.0
shydal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shykaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shykeody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shyokeey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shypchedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shysho,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shyshol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
shytchy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
shyy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
siiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
skaiin,7.90159875681513e-05,0.00022753128555176336,7.050943063634761e-05,0.0,0.0
skaiiodar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
skain,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
skal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
skar,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
skchdy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
skeeal,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
skeeody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
skeey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
skekyd,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
skey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sl,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sls,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
so,0.0001316933126135855,0.00022753128555176336,0.00014101886127269522,0.0,0.0
soaiin,0.00010535465009086838,0.0006825938566552901,0.0,0.00022753128555176336,0.0
soain,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
soairal,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
soar,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
socfchees,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sochey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sochorcfhy,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
sochy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
sockhey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sockhody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
socthey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
socthh,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
socthody,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
socths,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
sodaiiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sodaiin,7.90159875681513e-05,0.0004550625711035267,3.5254715318173806e-05,0.0,0.0
sodair,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sodal,7.90159875681513e-05,0.0004550625711035267,3.5254715318173806e-05,0.0,0.0
sodar,0.0001580319751363026,0.0006825938566552901,3.5254715318173806e-05,0.00022753128555176336,0.0012315270935960591
sody,0.0001316933126135855,0.00022753128555176336,0.00010576414595452142,0.00022753128555176336,0.0
soe,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
soear,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
soeeedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
soeees,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
soeeol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
soees,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
soefchocphy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
soeokeot,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
soeom,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
soeor,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
soeos,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
soes,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
soeteed,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sofal,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
soiiin,0.0001580319751363026,0.0006825938566552901,0.00010576414595452142,0.0,0.0
soiin,0.000553111912977059,0.0029579067121729237,0.00028203772254539045,0.0,0.0
soiir,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
soiis,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
soin,0.00010535465009086838,0.0006825938566552901,3.5254715318173806e-05,0.0,0.0
soir,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
soity,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
sokaiin,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
sokal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
sokar,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
sokcheey,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
sokchol,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
