token,overall_count,line_initial_count,line_medial_count,line_final_count,single_token_line_count
lcheeor,1,0,1,0,0
lchees,2,0,2,0,0
lcheey,13,3,10,0,0
lcheg,1,0,0,1,0
lcheo,3,0,3,0,0
lcheod,2,1,1,0,0
lcheody,3,0,3,0,0
lcheoekam,1,0,1,0,0
lcheol,8,2,6,0,0
lcheolshedy,1,0,1,0,0
lcheor,2,0,2,0,0
lcheos,1,1,0,0,0
lchey,45,3,36,6,0
lcheylchy,1,0,0,1,0
lchg,2,0,0,2,0
lchl,2,0,1,1,0
lcho,3,0,3,0,0
lchoar,1,1,0,0,0
lchod,1,0,1,0,0
lchody,3,0,2,1,0
lchol,4,1,3,0,0
lcholkaiin,1,0,1,0,0
lchor,6,3,3,0,0
lchpchdy,1,0,0,1,0
lchr,1,0,1,0,0
lchs,2,0,2,0,0
lchsl,1,0,0,1,0
lchy,8,0,2,5,1
ld,4,0,3,1,0
ldaiiin,1,0,1,0,0
ldaiin,3,0,3,0,0
ldain,2,0,1,1,0
ldalor,1,0,0,1,0
ldals,1,0,0,1,0
ldaly,1,0,1,0,0
ldar,5,0,4,1,0
ldchey,1,0,1,0,0
ldo,1,0,0,1,0
ldol,2,0,1,1,0
ldy,25,0,7,18,0
ldyr,1,0,1,0,0
le,1,0,1,0,0
ledy,1,0,1,0,0
leedaiin,1,0,1,0,0
leeesain,1,0,1,0,0
leeey,1,0,1,0,0
leeo,1,0,1,0,0
leiir,1,0,1,0,0
les,1,0,1,0,0
lfar,1,0,1,0,0
lfchal,1,0,1,0,0
lfchdy,1,0,1,0,0
lfchedy,2,0,2,0,0
lfcheedy,1,0,1,0,0
lfcheol,1,0,1,0,0
lfchy,2,0,2,0,0
lfol,1,0,1,0,0
lg,2,0,1,1,0
lgl,1,0,0,1,0
liiram,1,0,0,1,0
lk,1,0,1,0,0
lkaiiin,1,0,1,0,0
lkaiin,49,2,44,3,0
lkaiir,2,0,2,0,0
lkaim,1,0,0,1,0
lkain,35,0,30,5,0
lkair,4,0,4,0,0
lkal,5,0,4,1,0
lkaldy,1,0,0,1,0
lkalol,1,0,1,0,0
lkam,7,0,1,6,0
lkamo,1,0,1,0,0
lkan,1,0,0,1,0
lkar,30,0,28,2,0
lkarchees,1,0,1,0,0
lkarshar,1,0,1,0,0
lkch,1,0,1,0,0
lkchaly,1,0,1,0,0
lkchdy,5,0,5,0,0
lkchedy,16,0,15,1,0
lkcheo,3,0,3,0,0
lkcheol,1,0,1,0,0
lkches,2,0,2,0,0
lkchey,8,0,8,0,0
lkchol,1,0,1,0,0
lkchor,1,0,1,0,0
lkchs,1,0,1,0,0
lkchy,1,0,1,0,0
lkeain,1,0,1,0,0
lkeal,2,0,2,0,0
lkealy,1,0,0,1,0
lkech,1,0,1,0,0
lkechdy,1,0,1,0,0
lkechedy,3,0,3,0,0
lkeches,1,0,1,0,0
lkechey,2,0,2,0,0
lkechor,1,0,1,0,0
lkechy,1,0,1,0,0
lked,1,0,1,0,0
lkedain,2,0,2,0,0
lkedal,2,0,2,0,0
lkedar,1,0,1,0,0
lkedeed,1,0,1,0,0
lkedey,1,0,1,0,0
lkedlkey,1,0,1,0,0
lkedshedy,1,0,1,0,0
lkedy,29,1,26,2,0
lkeeal,1,0,1,0,0
lkeechey,1,0,1,0,0
lkeed,3,0,3,0,0
lkeeda,1,0,1,0,0
lkeedain,1,0,1,0,0
lkeedal,1,0,0,1,0
lkeedar,1,0,1,0,0
lkeede,1,0,1,0,0
lkeedol,1,0,1,0,0
lkeedor,1,0,0,1,0
lkeedy,41,0,37,4,0
lkeeed,1,0,1,0,0
lkeeedam,1,0,0,1,0
lkeeedy,4,0,4,0,0
lkeeeody,1,0,1,0,0
lkeees,1,0,1,0,0
lkeeey,8,0,7,1,0
lkeeo,4,0,4,0,0
lkeeoar,1,0,1,0,0
lkeeody,6,0,6,0,0
lkeeol,4,0,4,0,0
lkeeor,2,0,2,0,0
lkeeos,1,0,1,0,0
lkees,1,0,1,0,0
lkeeshdy,1,0,1,0,0
lkeeshedy,1,0,1,0,0
lkeey,41,1,38,2,0
lkeo,3,0,3,0,0
lkeodaiin,1,0,1,0,0
lkeodain,1,0,1,0,0
lkeody,4,0,4,0,0
lkeol,5,0,5,0,0
lkeoldy,1,0,1,0,0
lkeopol,1,0,1,0,0
lkeor,1,0,1,0,0
lkeshdy,1,0,1,0,0
lkesy,1,0,0,1,0
lkey,7,0,5,2,0
lkl,9,1,8,0,0
lklcheol,1,0,1,0,0
lkldy,1,0,1,0,0
lklor,1,0,1,0,0
lko,3,0,3,0,0
lkodol,1,0,1,0,0
lkody,1,0,1,0,0
lkol,5,0,4,0,1
lkor,4,0,4,0,0
lkshedy,4,0,4,0,0
lksheey,1,1,0,0,0
lkshey,2,0,2,0,0
lksho,1,0,1,0,0
lkshykchy,1,1,0,0,0
lky,17,0,13,4,0
llaiiry,1,0,0,1,0
llchey,1,0,1,0,0
llchs,1,0,1,0,0
lldar,1,0,1,0,0
lldy,2,0,0,2,0
llm,1,0,0,1,0
llo,1,0,0,1,0
llod,1,0,0,1,0
llor,1,0,0,1,0
llory,1,0,1,0,0
llsan,1,0,1,0,0
lm,1,0,0,1,0
lmyl,1,0,0,0,1
lo,16,0,6,10,0
loaiin,1,0,1,0,0
loain,1,0,1,0,0
loar,1,0,1,0,0
loary,1,0,0,1,0
lochedy,1,0,0,1,0
lochey,1,0,1,0,0
lod,2,0,1,1,0
lodaiin,3,1,1,1,0
lodaly,1,0,1,0,0
lodar,2,0,1,1,0
lody,3,0,2,1,0
loedy,1,0,1,0,0
loeees,2,0,2,0,0
loees,1,0,1,0,0
loeey,3,0,3,0,0
loety,1,0,1,0,0
lohedy,1,0,1,0,0
loiiim,1,0,0,1,0
loiiin,2,0,2,0,0
loiin,4,1,3,0,0
lokaiin,1,0,1,0,0
lokain,1,0,1,0,0
lokam,2,0,0,2,0
lokar,1,1,0,0,0
lokeedy,3,0,2,1,0
lokeey,2,0,2,0,0
lol,44,6,21,17,0
lolain,2,0,0,2,0
lolchor,1,0,1,0,0
loldy,2,0,2,0,0
lolkaiin,2,1,1,0,0
lolkair,1,0,1,0,0
lolkedy,1,0,1,0,0
lolkeol,1,0,1,0,0
lolol,1,0,1,0,0
lolom,1,0,0,1,0
lolor,1,0,0,1,0
lols,1,0,0,1,0
lolsaiiin,1,0,1,0,0
loly,7,0,2,4,1
lom,5,0,0,5,0
lor,43,5,32,6,0
loraiin,1,0,1,0,0
loral,1,0,0,1,0
loralody,1,0,0,0,1
loroin,1,0,1,0,0
loror,1,0,0,1,0
lory,2,1,0,1,0
los,5,1,4,0,0
losaiin,1,0,1,0,0
losair,1,1,0,0,0
losdy,1,0,1,0,0
lotal,1,0,1,0,0
lotar,1,0,1,0,0
lotedaiin,1,0,1,0,0
lotos,1,0,0,1,0
loty,4,0,1,3,0
loy,1,0,1,0,0
lpaiin,1,0,1,0,0
lpaim,1,0,0,1,0
lpar,1,0,1,0,0
lpchdain,1,0,1,0,0
lpchdy,2,0,2,0,0
lpchedy,6,0,6,0,0
lpcheedy,1,0,1,0,0
lpchees,1,0,1,0,0
lpcheo,1,0,1,0,0
lpchey,1,0,1,0,0
lpychol,1,0,1,0,0
lr,12,0,7,5,0
lraiin,1,0,1,0,0
lrain,1,0,1,0,0
lraly,1,0,1,0,0
lram,1,0,0,1,0
lror,1,0,0,1,0
ls,10,0,7,3,0
lsaiin,2,0,2,0,0
lsair,1,0,1,0,0
lsais,1,1,0,0,0
lsan,1,0,0,1,0
lsar,1,0,1,0,0
lseeey,1,0,1,0,0
lsh,1,0,1,0,0
lshaiir,1,1,0,0,0
lshalshy,1,0,1,0,0
lshar,1,1,0,0,0
lshckhy,1,0,1,0,0
lshcthy,1,0,1,0,0
lshd,1,0,0,1,0
lshdaiin,1,0,1,0,0
lshdar,1,0,1,0,0
lshdy,2,0,2,0,0
lshdyqo,1,0,0,1,0
lshechy,1,1,0,0,0
lsheckhedy,1,0,1,0,0
lsheckhy,2,0,2,0,0
lshed,3,0,3,0,0
lshedary,1,0,1,0,0
lshedy,42,2,37,3,0
lshee,1,1,0,0,0
lsheedain,1,0,1,0,0
lsheedy,6,0,6,0,0
lshees,1,0,1,0,0
lsheetal,1,0,1,0,0
lsheey,8,0,8,0,0
lsheg,1,0,0,1,0
lshekain,1,0,1,0,0
lsheo,1,0,1,0,0
lsheody,3,2,1,0,0
lsheok,1,0,1,0,0
lsheol,2,0,2,0,0
lsheotey,1,0,1,0,0
lshes,1,1,0,0,0
lshety,2,0,2,0,0
lshey,18,3,15,0,0
lshl,1,0,1,0,0
lsho,2,2,0,0,0
lshodair,1,1,0,0,0
lshody,1,0,1,0,0
lshor,1,0,1,0,0
lshy,3,0,3,0,0
lsoraiin,1,0,1,0,0
lt,1,0,1,0,0
ltaiin,1,0,1,0,0
ltain,2,0,1,1,0
ltal,3,0,3,0,0
ltalor,1,0,1,0,0
ltam,1,0,0,1,0
ltar,1,0,1,0,0
ltary,2,0,0,2,0
ltchdy,1,0,1,0,0
ltcheody,1,0,1,0,0
ltchey,1,0,1,0,0
ltchs,1,0,1,0,0
lteam,1,0,0,1,0
ltedy,7,0,5,2,0
lteeal,1,0,1,0,0
lteedy,5,1,4,0,0
lteey,2,0,2,0,0
lteody,1,0,1,0,0
ltsholy,1,0,1,0,0
lty,2,0,1,1,0
lxor,1,0,1,0,0
ly,14,0,5,9,0
m,11,0,3,8,0
mar,1,0,0,1,0
mol,1,0,0,1,0
n,5,0,1,4,0
o,91,13,64,3,11
oa,1,0,1,0,0
oaan,1,0,1,0,0
oafoaly,1,0,0,1,0
oaiil,1,1,0,0,0
oaiin,26,11,13,2,0
oaiir,4,1,2,1,0
oain,11,7,4,0,0
oair,3,1,2,0,0
oairar,1,0,1,0,0
oaithy,1,0,1,0,0
oal,3,1,2,0,0
oalchdm,1,0,0,1,0
oalcheg,1,0,0,0,1
oalcheol,1,0,0,0,1
oaldar,1,0,1,0,0
oaldary,1,0,0,1,0
oam,1,0,0,1,0
oamr,1,0,1,0,0
oaorar,1,0,0,1,0
oar,16,7,6,3,0
oaram,1,0,1,0,0
oaro,1,0,0,0,1
oc,1,1,0,0,0
ocf,1,1,0,0,0
ocfhdy,1,0,1,0,0
ocfhey,1,0,0,1,0
ocfhhy,1,0,0,1,0
ocfhor,1,1,0,0,0
ochaiin,1,1,0,0,0
ochaly,1,0,0,1,0
ochar,2,0,2,0,0
ochdy,1,0,0,1,0
ocheain,1,1,0,0,0
ochedain,1,1,0,0,0
ochedal,1,0,0,1,0
ochedar,1,0,0,1,0
ochedy,8,1,6,0,1
ocheedy,1,0,1,0,0
ocheeky,1,0,1,0,0
ocheey,3,1,2,0,0
ocheky,1,0,1,0,0
ocheodaiin,1,1,0,0,0
ocheoithey,1,1,0,0,0
ocheol,1,1,0,0,0
ocheor,1,1,0,0,0
ocheos,2,1,0,0,1
ochepalain,1,0,0,1,0
ochepchody,1,0,1,0,0
oches,1,1,0,0,0
ochey,8,4,4,0,0
ochkchar,1,1,0,0,0
ocho,3,2,1,0,0
ochoaiin,1,1,0,0,0
ochockhy,1,1,0,0,0
ochodare,1,0,0,0,1
ochody,2,2,0,0,0
ochoiky,1,1,0,0,0
ochokeey,1,1,0,0,0
ochol,5,5,0,0,0
ocholdy,1,0,1,0,0
ocholshod,1,1,0,0,0
ocholy,1,1,0,0,0
ochor,6,4,2,0,0
ochory,1,0,0,0,1
ochos,1,0,1,0,0
ochoyk,1,0,0,0,1
ochs,1,0,1,0,0
ochy,5,1,3,1,0
ock,1,0,1,0,0
ockh,1,0,1,0,0
ockhdor,1,1,0,0,0
ockhedy,6,1,4,1,0
ockheey,1,0,1,0,0
ockheody,1,0,1,0,0
ockhey,7,0,7,0,0
ockhh,1,0,0,1,0
ockhhy,2,0,1,1,0
ockhodar,1,0,0,1,0
ockhody,2,1,1,0,0
ockhoees,1,1,0,0,0
ockhol,1,0,1,0,0
ockhor,1,0,1,0,0
ockhosam,1,0,0,0,1
ockhy,13,0,7,5,1
ocphal,1,0,1,0,0
ocphedy,1,0,1,0,0
ocpheo,1,0,1,0,0
ocpheody,1,0,1,0,0
ocphey,1,0,1,0,0
ocphoraiin,1,0,1,0,0
ocphy,3,0,0,2,1
ocs,1,1,0,0,0
oct,1,0,1,0,0
octhain,1,1,0,0,0
octhair,1,0,1,0,0
octhal,1,1,0,0,0
octham,1,0,0,1,0
octhchy,1,0,1,0,0
octhd,1,0,1,0,0
octhdy,2,0,1,1,0
octhede,1,0,1,0,0
octhedy,2,0,2,0,0
octheody,2,0,2,0,0
octheol,2,0,2,0,0
octhey,6,1,4,0,1
octho,1,0,0,0,1
octhodaly,1,0,1,0,0
octhody,4,0,3,1,0
octhol,1,1,0,0,0
octhole,1,0,0,1,0
octhor,1,0,1,0,0
octhos,2,1,0,1,0
octhy,10,0,8,1,1
octhys,1,0,0,0,1
od,6,0,4,2,0
odaidy,1,0,1,0,0
odaiiily,1,0,1,0,0
odaiiin,4,0,2,2,0
odaiil,1,0,1,0,0
odaiim,1,0,0,1,0
odaiin,61,7,49,4,1
odaiir,2,0,2,0,0
odain,18,0,13,5,0
odair,5,3,2,0,0
odal,13,1,10,1,1
odalaly,1,0,1,0,0
odalar,1,1,0,0,0
odaldy,1,0,0,1,0
odaly,2,0,1,1,0
odalydary,1,0,0,0,1
odam,6,0,1,5,0
odan,2,0,0,2,0
odar,24,4,18,2,0
odarchdy,1,0,1,0,0
odariin,1,0,1,0,0
odchaiin,1,1,0,0,0
odchd,1,1,0,0,0
odchdy,1,1,0,0,0
odchecthy,1,0,0,0,1
odchedy,1,1,0,0,0
odchees,1,0,1,0,0
odchey,1,1,0,0,0
odchy,1,1,0,0,0
odeaiin,1,0,1,0,0
odeedaiin,1,1,0,0,0
odeedy,2,0,2,0,0
odeeed,1,0,0,1,0
odeeeeodl,1,1,0,0,0
odeeeey,1,0,1,0,0
odeeey,2,1,1,0,0
odees,1,0,0,0,1
odeey,2,0,1,1,0
odeor,1,0,1,0,0
odey,1,0,1,0,0
odl,4,1,3,0,0
odody,1,0,0,0,1
odoiin,1,1,0,0,0
odol,2,1,1,0,0
odor,7,0,6,0,1
odory,1,0,0,0,1
odr,1,0,0,1,0
odreeey,1,0,0,1,0
ods,1,0,0,1,0
odshchol,1,1,0,0,0
odshe,1,0,1,0,0
odsheo,1,0,1,0,0
ody,47,1,33,13,0
odyd,1,0,1,0,0
odys,1,0,0,1,0
oeaiin,1,1,0,0,0
oeail,1,0,1,0,0
oeain,1,0,1,0,0
oechedy,1,0,1,0,0
oecs,1,1,0,0,0
oedaiin,1,0,1,0,0
oedair,1,0,1,0,0
oedal,1,0,1,0,0
oedy,2,0,2,0,0
oeeady,1,0,0,1,0
oeeaiin,1,0,0,1,0
oeeal,2,0,1,1,0
oeear,3,0,3,0,0
oeecthy,1,0,1,0,0
oeedaiin,2,0,2,0,0
oeedaly,1,0,0,0,1
oeedey,1,0,0,0,1
oeedy,7,0,6,0,1
oeeed,1,1,0,0,0
oeeedain,1,1,0,0,0
oeeedy,1,0,0,1,0
oeeees,1,1,0,0,0
oeeeky,1,0,1,0,0
oeeen,1,1,0,0,0
oeeeo,1,0,1,0,0
oeeeodaiin,1,0,0,0,1
oeeeodr,1,0,1,0,0
oeeeody,1,0,1,0,0
oeeeos,2,1,1,0,0
oeees,9,2,6,0,1
oeeesary,1,0,0,0,1
oeeesoy,1,1,0,0,0
oeeey,4,3,1,0,0
oeemy,1,0,0,0,1
oeeo,3,2,1,0,0
oeeockhy,1,0,1,0,0
oeeod,1,0,0,0,1
oeeodain,1,0,1,0,0
oeeody,1,0,0,0,1
oeeolchy,1,1,0,0,0
oeeoly,1,0,0,0,1
oeeor,2,0,1,1,0
oeeos,2,0,2,0,0
oeeoty,1,0,0,0,1
oeeoy,1,0,1,0,0
oees,9,6,2,0,1
oeesa,1,0,0,0,1
oeesaiin,1,0,1,0,0
oeeseary,1,0,1,0,0
oeesody,1,0,1,0,0
oeesordy,1,0,0,1,0
oeey,6,0,5,0,1
oekaiin,3,0,3,0,0
oekain,1,0,1,0,0
oekaody,1,0,0,1,0
oekar,1,1,0,0,0
oekchdy,1,0,0,1,0
oekeedy,1,0,1,0,0
oekeeor,1,0,1,0,0
oekeey,1,0,1,0,0
oekeody,2,0,2,0,0
oekeol,1,0,0,0,1
oekes,1,0,1,0,0
oekey,3,0,1,1,1
oekor,1,1,0,0,0
oeksa,1,0,0,1,0
oekshy,1,0,1,0,0
oeky,1,0,1,0,0
oeo,1,0,1,0,0
oeoar,1,1,0,0,0
oeoikhy,1,0,1,0,0
oeola,1,1,0,0,0
oeoldan,1,0,0,1,0
oeor,2,1,1,0,0
oeos,1,1,0,0,0
oepchksheey,1,0,1,0,0
oepchol,2,0,1,0,1
oepor,1,0,1,0,0
oes,1,0,1,0,0
oesal,1,0,0,1,0
oesearees,1,0,1,0,0
oetalchg,1,0,0,1,0
oetchdy,1,0,1,0,0
oeteody,1,0,1,0,0
oeteos,1,0,1,0,0
of,1,0,1,0,0
ofacfom,1,0,0,0,1
ofadain,1,0,1,0,0
ofaiin,6,0,5,0,1
ofaiino,1,0,0,1,0
ofaiis,1,0,1,0,0
ofair,1,0,1,0,0
ofais,1,1,0,0,0
ofakal,1,0,0,0,1
ofal,3,0,2,1,0
ofalaiin,1,0,1,0,0
ofalals,1,0,0,0,1
ofalar,1,0,1,0,0
ofaldo,1,0,0,0,1
ofar,4,0,3,1,0
ofaral,1,1,0,0,0
ofaralar,1,0,0,0,1
ofaram,1,0,0,1,0
ofaramoty,1,0,0,1,0
ofaror,1,0,1,0,0
ofas,1,0,1,0,0
ofchain,1,0,1,0,0
ofchar,2,0,1,1,0
ofchdady,1,0,0,0,1
ofchdy,5,0,5,0,0
ofchdysd,1,0,0,0,1
ofcheay,1,0,0,0,1
ofchedaiin,1,0,1,0,0
ofchedaiis,1,0,1,0,0
ofchedol,1,0,1,0,0
ofcheds,1,0,0,1,0
ofchedy,7,0,7,0,0
ofcheefar,1,0,0,1,0
ofcheesy,1,0,0,0,1
ofcheol,1,0,1,0,0
ofcheor,1,0,0,0,1
ofchey,5,0,5,0,0
ofcho,1,0,1,0,0
ofchol,1,0,1,0,0
ofchor,2,0,2,0,0
ofchory,1,0,1,0,0
ofchoshy,1,0,1,0,0
ofchr,1,0,0,1,0
ofchsody,1,0,0,0,1
ofchtar,1,0,1,0,0
ofchy,3,0,3,0,0
ofol,1,0,1,0,0
ofoly,1,0,1,0,0
ofor,2,0,2,0,0
oforain,1,0,0,0,1
oforam,1,0,0,1,0
ofory,1,0,0,1,0
ofseod,1,0,1,0,0
ofshdy,1,0,1,0,0
ofsholdy,1,0,0,0,1
ofy,2,0,2,0,0
ofychey,1,0,1,0,0
ofydy,1,1,0,0,0
ofyl,1,0,1,0,0
ofyskydal,1,0,0,0,1
ogeom,1,0,0,0,1
ogom,1,0,0,1,0
oheekar,1,0,1,0,0
oheol,1,0,1,0,0
ohor,1,0,1,0,0
oiair,1,0,0,0,1
oifhedy,1,0,1,0,0
oiiiin,1,0,1,0,0
oiiin,11,1,10,0,0
oiiiny,1,0,0,1,0
oiin,35,1,34,0,0
oiinal,1,0,0,1,0
oiinar,1,0,0,0,1
oiinol,1,0,1,0,0
oiiny,1,0,0,0,1
oiir,3,1,2,0,0
oika,1,0,0,0,1
oikhy,2,0,2,0,0
oin,5,0,5,0,0
oinaly,1,0,0,1,0
oinysarx,1,0,1,0,0
oir,2,0,2,0,0
oiral,1,0,0,1,0
oirsg,1,0,0,1,0
oishy,1,0,1,0,0
oithy,2,0,2,0,0
ok,8,1,6,0,1
oka,1,0,0,1,0
okachey,1,0,1,0,0
okad,1,0,1,0,0
okadaiin,1,1,0,0,0
okadar,1,0,0,0,1
okady,2,0,1,0,1
okaeechey,1,0,1,0,0
okag,1,0,0,1,0
okai,2,0,1,1,0
okaifhhy,1,0,1,0,0
okaifhy,1,0,0,1,0
okaiifchody,1,0,1,0,0
okaiiin,4,0,4,0,0
okaiikhal,1,0,1,0,0
okaiin,212,15,178,16,3
okaiir,6,0,6,0,0
okaiis,1,0,1,0,0
okaikaly,1,0,0,1,0
okail,1,0,1,0,0
okaildy,1,0,1,0,0
okaim,1,0,0,1,0
okain,144,10,122,10,2
okainy,1,0,0,1,0
okair,22,3,19,0,0
okairady,1,0,0,0,1
okaircham,1,0,0,0,1
okairo,1,0,1,0,0
okairody,1,0,1,0,0
okairy,2,0,1,0,1
okais,1,0,1,0,0
okaisy,1,0,1,0,0
okal,138,4,116,13,5
okalaiin,2,0,2,0,0
okalain,1,0,1,0,0
okalair,1,0,0,0,1
okalal,6,0,5,0,1
okalam,2,0,0,1,1
okalar,6,0,4,0,2
okalchal,1,0,1,0,0
okalchdy,1,0,1,0,0
okalched,1,0,1,0,0
okalchedy,2,0,2,0,0
okalcheg,1,0,0,1,0
okalchy,3,0,1,1,1
okald,1,0,1,0,0
okalda,1,0,1,0,0
okaldain,1,0,1,0,0
okaldal,1,0,0,0,1
okaldy,9,0,7,0,2
okalo,1,0,0,0,1
okalody,3,0,2,1,0
okalol,3,0,3,0,0
okalor,3,0,2,1,0
okalsalchey,1,0,0,1,0
okalshdy,1,0,1,0,0
okalshey,1,0,1,0,0
okaly,24,0,13,6,5
okalys,1,0,1,0,0
okam,26,0,7,16,3
okan,5,0,3,2,0
okaor,1,0,1,0,0
okaos,1,0,1,0,0
okar,129,7,113,6,3
okaraiin,2,0,1,0,1
okaral,5,0,4,0,1
okaralet,1,1,0,0,0
okaraly,1,0,0,1,0
okaram,3,0,1,0,2
okarar,1,0,1,0,0
okarchy,1,0,0,0,1
okardy,2,0,2,0,0
okarol,2,0,0,2,0
okary,11,0,2,5,4
okas,2,0,2,0,0
okasor,1,0,1,0,0
okasy,1,0,0,0,1
okay,2,0,2,0,0
okchafdy,1,0,1,0,0
okchaiin,2,0,2,0,0
okchain,1,1,0,0,0
okchal,3,0,3,0,0
okchan,2,1,0,1,0
okchar,4,0,4,0,0
okcharaiin,1,0,0,1,0
okchd,6,1,5,0,0
okchdal,2,0,2,0,0
okchdam,1,0,0,1,0
okchdar,3,0,3,0,0
okchdldlo,1,0,0,0,1
okchdpchy,1,0,1,0,0
okchdy,21,0,17,1,3
okche,1,0,1,0,0
okchechy,1,1,0,0,0
okchedaiin,1,0,1,0,0
okchedam,2,0,1,1,0
okchedy,25,2,20,2,1
okchedyly,1,0,1,0,0
okcheefy,1,0,1,0,0
okcheeg,1,0,0,1,0
okcheeo,1,0,1,0,0
okcheey,7,2,5,0,0
okcheo,2,1,1,0,0
okcheochy,1,1,0,0,0
okcheod,1,0,1,0,0
okcheody,3,1,1,0,1
okcheol,1,1,0,0,0
okcheor,2,0,1,0,1
okches,1,0,1,0,0
okchesal,1,0,1,0,0
okchesy,1,1,0,0,0
okchey,32,6,24,2,0
okchhy,1,0,1,0,0
okcho,9,2,6,1,0
okchoal,1,0,0,1,0
okchochor,1,0,1,0,0
okchocthy,1,1,0,0,0
okchod,2,0,2,0,0
okchoda,2,0,0,1,1
okchodeey,1,0,0,0,1
okchodshy,1,0,1,0,0
okchody,3,0,2,1,0
okchoiiin,1,0,1,0,0
okchokol,1,0,0,1,0
okchokshy,1,0,0,1,0
okchol,15,3,12,0,0
okchom,2,0,1,1,0
okchop,1,1,0,0,0
okchor,20,3,14,2,1
okchos,1,0,1,0,0
okchosam,1,0,0,0,1
okchoteees,1,0,1,0,0
okchoy,2,0,1,0,1
okchshy,1,0,0,0,1
okchy,39,7,27,5,0
okchyd,1,0,0,1,0
okdy,1,0,0,1,0
oke,1,0,1,0,0
okeaiin,2,0,2,0,0
okeal,12,0,11,0,1
okealy,1,0,1,0,0
okeam,2,0,1,1,0
okear,7,0,4,3,0
okearcheol,1,0,1,0,0
okechdaral,1,0,0,0,1
okechdy,4,0,3,1,0
okecheay,1,0,1,0,0
okechedy,4,0,4,0,0
okecheey,1,0,1,0,0
okechey,2,2,0,0,0
okechly,1,0,1,0,0
okechod,1,0,1,0,0
okechoked,1,0,1,0,0
okechol,1,0,1,0,0
okecholy,1,0,1,0,0
okechoy,1,0,1,0,0
okechs,1,0,1,0,0
okechy,6,1,3,1,1
oked,2,0,2,0,0
okedaiin,3,0,3,0,0
okedain,3,0,3,0,0
okedal,7,0,6,0,1
okedalor,1,0,0,1,0
okedals,1,0,0,1,0
okedam,3,0,1,2,0
okedar,6,0,6,0,0
okedes,1,0,1,0,0
okedody,1,0,1,0,0
okedor,3,0,2,0,1
okedy,118,1,107,7,3
okedyd,1,0,0,1,0
okedyted,1,0,1,0,0
okeea,1,0,0,1,0
okeeaiin,1,0,1,0,0
okeeal,2,0,2,0,0
okeeam,2,0,0,2,0
okeear,4,1,3,0,0
okeearam,1,0,0,1,0
okeeas,1,0,1,0,0
okeechor,1,0,0,0,1
okeechy,1,0,1,0,0
okeed,3,0,3,0,0
okeedaiin,1,0,1,0,0
okeedaim,1,0,0,1,0
okeedain,2,0,1,1,0
okeedaky,1,0,1,0,0
okeedal,3,0,3,0,0
okeedaly,2,0,2,0,0
okeedam,1,0,0,1,0
okeedar,2,0,2,0,0
okeedaram,1,0,0,1,0
okeedchs,1,1,0,0,0
okeeddl,1,0,1,0,0
okeedey,1,0,1,0,0
okeedy,105,4,92,9,0
okeeedy,9,0,9,0,0
okeeees,1,0,1,0,0
okeeel,1,0,1,0,0
okeeeo,2,0,2,0,0
okeeeody,1,0,1,0,0
okeeeol,1,0,1,0,0
okeeeosaiin,1,0,1,0,0
okeees,1,0,1,0,0
okeeesey,1,0,1,0,0
okeeey,27,1,22,4,0
okeeeykchy,1,0,1,0,0
okeeg,1,0,0,1,0
okeeo,15,3,12,0,0
okeeoda,1,0,1,0,0
okeeodaiin,2,1,1,0,0
okeeodair,1,1,0,0,0
okeeodal,1,0,0,0,1
okeeodar,1,0,1,0,0
okeeody,16,0,14,2,0
okeeokain,1,1,0,0,0
okeeol,18,1,16,0,1
okeeolkcheey,1,0,1,0,0
okeeoly,2,0,1,0,1
okeeom,3,0,1,1,1
okeeor,14,1,12,0,1
okeeoraiin,1,0,0,0,1
okeeos,6,0,5,0,1
okeeoy,2,0,2,0,0
okeer,1,0,1,0,0
okees,16,2,13,0,1
okeeshy,2,0,2,0,0
okeesodar,1,0,1,0,0
okeesy,1,0,1,0,0
okeey,176,17,152,6,1
okeeylchedy,1,0,1,0,0
okeeyteedy,1,0,1,0,0
okehdy,1,0,1,0,0
okemy,1,0,1,0,0
okeo,14,5,9,0,0
okeoaiin,1,0,0,1,0
okeoaly,1,0,0,0,1
okeoam,1,0,0,1,0
okeoar,1,0,1,0,0
okeockhey,1,0,1,0,0
okeod,6,1,1,0,4
okeodaiin,2,1,1,0,0
okeodain,1,0,1,0,0
okeodal,3,0,3,0,0
okeodaly,2,0,2,0,0
okeodar,3,1,2,0,0
okeodly,1,0,1,0,0
okeodof,1,1,0,0,0
okeodor,1,0,0,0,1
okeody,37,0,27,3,7
okeoeeey,1,0,1,0,0
okeoekol,1,0,1,0,0
okeohdar,1,0,1,0,0
okeokain,1,0,1,0,0
okeokear,1,1,0,0,0
okeokedr,1,0,1,0,0
okeokeokeody,1,0,1,0,0
okeoky,1,0,1,0,0
okeol,66,5,53,6,2
okeolaiin,1,0,1,0,0
okeolan,1,0,1,0,0
okeolar,1,0,0,0,1
okeoldy,2,0,1,0,1
okeolkey,1,0,1,0,0
okeoloky,1,0,1,0,0
okeolol,1,0,1,0,0
okeolor,1,0,1,0,0
okeols,1,0,1,0,0
okeolshey,1,0,1,0,0
okeoly,6,0,3,0,3
okeom,6,0,4,2,0
okeor,22,1,19,1,1
okeoram,1,0,0,0,1
okeorl,1,0,1,0,0
okeory,1,0,0,0,1
